# fitness=162.568
# z_env,vz_env,vtot_env,pitch_env,gamma_env,cmd_thrust,cmd_prof
5,7,7,4,5,0.748743,0.760244
3,7,4,8,5,0.591852,-0.93417
3,7,4,3,5,0.760173,0.894555
2,0,7,0,3,0.424677,0.94214
2,8,3,7,5,0.155201,-0.62233
2,8,3,6,6,0.888528,0.634344
2,8,3,5,6,0.040832,0.152249
2,8,3,4,6,0.445024,0.801173
2,8,3,4,5,0.949994,-0.394829
3,8,5,9,6,0.623262,-0.668045
4,1,5,1,2,0.865735,0.6579
4,0,5,4,2,0.835291,0.933692
4,1,5,4,2,0.546957,0.722897
4,3,6,5,3,0.372515,0.266979
4,4,6,5,4,0.926341,-0.0972078
4,4,6,4,4,0.63335,-0.18682
4,4,6,3,4,0.0208683,0.521514
4,3,6,3,4,0.125594,0.619604
3,5,6,2,4,0.827124,-0.393723
5,0,7,6,2,0.135852,0.231766
4,0,6,4,2,0.71949,-0.993765
4,0,6,4,3,0.0846127,-0.0720352
4,0,6,5,3,0.100271,-0.314161
4,1,6,5,3,0.668059,0.823566
4,1,6,6,3,0.750703,0.326984
4,5,6,4,4,0.961235,0.370257
4,4,5,9,4,0.422346,-0.985179
4,4,5,8,4,0.311779,-0.154864
4,6,5,5,5,0.738604,0.690327
4,8,5,6,5,0.272363,0.76249
3,4,3,4,4,0.261122,0.0660419
2,3,3,3,4,0.179844,-0.26303
2,3,3,3,3,0.4151,-0.0601029
2,2,4,5,3,0.746484,0.836888
2,8,5,5,6,0.431258,-0.146184
2,8,5,4,6,0.237369,-0.53771
5,1,7,1,3,0.113013,0.0246751
5,3,7,7,4,0.826429,0.205376
4,0,5,5,2,0.345274,0.0912612
4,1,5,5,2,0.730431,-0.632773
