# fitness=158.727
# z_env,vz_env,vtot_env,pitch_env,gamma_env,cmd_thrust,cmd_prof
5,5,6,8,4,0.966808,-0.585506
5,4,6,8,4,0.438993,-0.597114
5,4,6,7,4,0.0584729,0.131749
5,5,6,7,4,0.0866083,-0.785877
5,6,6,7,5,0.789957,-0.310134
5,6,6,6,5,0.564943,0.000443035
5,7,6,6,5,0.143394,0.476265
5,7,6,5,5,0.336265,0.214515
5,7,6,4,5,0.78106,-0.674386
5,6,6,4,5,0.40628,0.897515
5,6,6,3,5,0.423074,-0.792348
5,5,6,3,4,0.91896,0.281051
5,4,6,3,4,0.450222,0.680099
5,3,6,3,4,0.201461,-0.0564978
5,3,6,4,4,0.526604,0.344308
5,3,6,5,4,0.503564,0.208086
5,4,6,5,4,0.0929231,0.189705
5,4,6,4,4,0.261354,-0.461048
5,5,6,5,4,0.427223,-0.0570842
5,5,6,4,4,0.0874224,-0.550069
4,4,6,3,4,0.466322,0.464736
4,4,6,2,4,0.330847,-0.587182
4,3,6,2,4,0.709118,-0.238185
4,3,6,2,3,0.690993,0.808308
4,3,6,6,3,0.458682,-0.228794
4,3,6,7,4,0.325992,0.156744
4,3,6,8,4,0.716174,-0.698282
4,4,6,7,4,0.671904,-0.326462
4,5,5,3,4,0.421585,-0.197995
4,3,5,5,4,0.966264,-0.674007
4,3,5,2,4,0.3934,0.131301
4,6,5,4,5,0.922434,-0.198317
5,5,7,4,4,0.644991,-0.679866
5,6,6,5,5,0.633991,0.129573
5,4,6,2,4,0.209542,0.284175
5,3,6,2,4,0.791556,0.0414473
5,2,6,3,3,0.229314,-0.595674
5,2,6,4,3,0.317879,-0.642899
5,2,6,5,3,0.289714,-0.492924
5,3,6,5,3,0.391793,-0.690322
5,3,6,6,4,0.272327,-0.221254
5,3,6,7,4,0.411076,0.608417
5,5,6,6,4,0.586569,0.531129
5,3,6,3,3,0.911349,-0.497914
5,3,6,2,3,0.825264,-0.345822
4,3,6,3,3,0.53797,0.671048
4,3,6,4,3,0.877717,-0.0880637
4,2,6,1,3,0.699428,0.831491
4,0,6,1,3,0.994917,0.695861
4,0,6,2,3,0.321622,0.926632
4,2,7,7,3,0.449754,-0.562999
4,2,7,8,3,0.845305,0.875136
4,1,7,7,3,0.277723,-0.691536
3,7,7,2,5,0.104781,-0.901279
3,6,7,2,5,0.0351994,-0.88475
3,5,7,2,4,0.923608,0.209902
4,7,6,6,5,0.698788,0.234139
4,7,6,7,5,0.178042,-0.387941
4,8,6,7,5,0.108423,0.628078
4,8,6,7,6,0.672226,-0.293697
4,9,6,7,6,0.27138,-0.755693
4,9,6,8,6,0.970536,0.57264
4,9,6,8,7,0.356349,-0.505319
3,9,6,3,6,0.0302706,-0.0207073
3,8,6,3,6,0.808395,0.163485
5,9,7,4,7,0.075397,-0.0338009
3,2,7,8,3,0.510339,0.76161
4,1,6,5,2,0.702172,0.815508
3,5,6,2,4,0.998722,0.810332
5,3,4,5,3,0.536098,0.930636
5,3,4,6,3,0.452216,-0.454855
5,3,4,6,4,0.591568,-0.283847
5,3,4,5,4,0.0635422,0.81715
5,4,4,6,4,0.597237,0.0746102
5,4,4,5,4,0.505806,-0.580082
5,4,4,4,4,0.77338,0.15762
5,4,4,3,4,0.58939,-0.0775713
5,3,4,3,4,0.577204,0.139372
5,3,4,2,4,0.716607,-0.205752
5,3,4,2,3,0.126605,-0.630142
4,0,4,2,2,0.663401,-0.0786307
4,1,4,2,2,0.782726,-0.285718
4,1,4,3,2,0.711534,-0.313346
5,4,6,9,4,0.0541046,0.559435
4,5,6,7,4,0.0200658,0.505637
4,6,6,7,5,0.214279,0.367168
4,6,6,6,5,0.666668,0.366972
4,7,6,5,5,0.587805,0.537996
4,7,6,4,5,0.491435,0.1394
4,6,6,4,5,0.719882,0.91631
4,6,6,5,5,0.394289,-0.135155
4,9,6,6,6,0.0310379,0.282078
4,6,7,5,5,0.381695,0.305466
4,6,7,4,5,0.682962,-0.0960776
5,0,4,2,0,0.981826,0.249462
5,0,4,1,0,0.881708,-0.434783
4,0,4,0,1,0.0495219,0.265151
5,1,5,4,2,0.491456,0.986917
5,1,5,5,2,0.743326,0.266175
5,1,5,6,2,0.371724,0.772855
5,1,4,6,2,0.831316,-0.268091
4,3,6,3,4,0.136656,0.414819
4,3,6,4,4,0.27783,0.612722
